projectName; entityName; pattern; metricValue; NOM; NOF; NORM; NSM; NSF; WMC; DIT; NSC; LCOM; SIX; 
xalan-2.7.1; org.apache.xml.serializer.OutputPropertiesFactory; factory; 10; 0.000000; 0.000000; 0.000000; 4.000000; 26.000000; 33.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xalan.lib.NodeInfo; factory; 4; 0.000000; 0.000000; 0.000000; 8.000000; 0.000000; 24.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xalan.xsltc.compiler.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 10.000000; 5.000000; 58.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xalan.xsltc.runtime.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 10.000000; 5.000000; 58.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; javax.xml.parsers.SAXParserFactory; factory; 8; 12.000000; 2.000000; 0.000000; 1.000000; 1.000000; 14.000000; 1.000000; 2.000000; 0.667000; 0.000000; 
xalan-2.7.1; org.apache.xml.serializer.utils.MsgKey; factory; 4; 0.000000; 0.000000; 0.000000; 0.000000; 61.000000; 0.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xml.serializer.CharInfo; factory; 7; 13.000000; 7.000000; 0.000000; 5.000000; 15.000000; 63.000000; 1.000000; 0.000000; 0.810000; 0.000000; 
xalan-2.7.1; org.apache.xml.dtm.ref.CoroutineParser; factory; 6; 8.000000; 0.000000; 0.000000; 0.000000; 0.000000; 8.000000; 0.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; javax.xml.transform.FactoryFinder; factory; 5; 0.000000; 0.000000; 0.000000; 4.000000; 5.000000; 30.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xml.serializer.dom3.DOMOutputImpl; factory; 7; 9.000000; 4.000000; 0.000000; 0.000000; 0.000000; 9.000000; 1.000000; 0.000000; 0.857000; 0.000000; 
xalan-2.7.1; javax.xml.transform.TransformerFactoryConfigurationError; factory; 6; 6.000000; 1.000000; 0.000000; 0.000000; 0.000000; 8.000000; 3.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xalan.processor.ProcessorPreserveSpace; factory; 4; 1.000000; 0.000000; 1.000000; 0.000000; 1.000000; 2.000000; 4.000000; 1.000000; 0.000000; 4.000000; 
xalan-2.7.1; org.apache.xalan.xsltc.trax.TemplatesHandlerImpl; factory; 2; 17.000000; 6.000000; 0.000000; 0.000000; 0.000000; 34.000000; 1.000000; 0.000000; 0.812000; 0.000000; 
xalan-2.7.1; org.apache.xpath.functions.FuncSystemProperty; factory; 1; 2.000000; 0.000000; 1.000000; 0.000000; 2.000000; 15.000000; 4.000000; 0.000000; 0.000000; 2.000000; 
xalan-2.7.1; org.apache.xpath.axes.FilterExprWalker; factory; 9; 16.000000; 4.000000; 6.000000; 0.000000; 1.000000; 31.000000; 5.000000; 0.000000; 0.731000; 1.875000; 
xalan-2.7.1; org.apache.xalan.trace.EndSelectionEvent; factory; 3; 1.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 2.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xalan.transformer.NodeSorter; factory; 2; 4.000000; 2.000000; 0.000000; 0.000000; 0.000000; 31.000000; 1.000000; 0.000000; 0.500000; 0.000000; 
xalan-2.7.1; org.xml.sax.helpers.ParserFactory; factory; 6; 1.000000; 0.000000; 0.000000; 2.000000; 0.000000; 4.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xml.dtm.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 10.000000; 5.000000; 58.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xalan.xslt.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 10.000000; 5.000000; 58.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; javax.xml.parsers.FactoryConfigurationError; factory; 5; 6.000000; 1.000000; 0.000000; 0.000000; 0.000000; 8.000000; 3.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; javax.xml.transform.sax.SAXSource; factory; 6; 9.000000; 2.000000; 0.000000; 1.000000; 1.000000; 14.000000; 1.000000; 5.000000; 0.500000; 0.000000; 
xalan-2.7.1; org.apache.xpath.XPathFactory; factory; 2; 1.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.w3c.dom.ls.LSInput; factory; 7; 16.000000; 0.000000; 0.000000; 0.000000; 0.000000; 16.000000; 0.000000; 3.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xml.utils.Hashtree2Node; factory; 6; 0.000000; 0.000000; 0.000000; 1.000000; 0.000000; 11.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; org.apache.xpath.objects.XMLStringFactoryImpl; factory; 1; 4.000000; 0.000000; 0.000000; 1.000000; 1.000000; 5.000000; 2.000000; 0.000000; 0.000000; 0.000000; 
xalan-2.7.1; javax.xml.transform.dom.DOMResult; factory; 8; 11.000000; 3.000000; 0.000000; 0.000000; 1.000000; 23.000000; 1.000000; 1.000000; 0.556000; 0.000000; 
xalan-2.7.1; org.apache.xalan.transformer.TransformerImpl; factory; 14; 136.000000; 43.000000; 1.000000; 1.000000; 0.000000; 334.000000; 2.000000; 0.000000; 0.973000; 0.015000; 
xerces-2.10.0; org.apache.xerces.dom.CharacterDataImpl; factory; 11; 17.000000; 1.000000; 4.000000; 0.000000; 2.000000; 43.000000; 3.000000; 3.000000; 0.000000; 0.706000; 
xerces-2.10.0; org.apache.xerces.dom.EntityImpl; factory; 5; 18.000000; 8.000000; 1.000000; 0.000000; 1.000000; 34.000000; 4.000000; 1.000000; 0.925000; 0.222000; 
xerces-2.10.0; org.apache.xerces.impl.xs.traversers.XSDHandler; factory; 9; 120.000000; 80.000000; 0.000000; 0.000000; 40.000000; 729.000000; 1.000000; 0.000000; 0.963000; 0.000000; 
xerces-2.10.0; org.apache.xerces.parsers.XML11NonValidatingConfiguration; factory; 1; 35.000000; 30.000000; 0.000000; 0.000000; 20.000000; 133.000000; 2.000000; 0.000000; 0.940000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.AttrImpl; factory; 10; 46.000000; 3.000000; 13.000000; 0.000000; 2.000000; 156.000000; 2.000000; 2.000000; 0.698000; 0.565000; 
xerces-2.10.0; org.apache.xerces.impl.dtd.XMLDTDProcessor; factory; 1; 52.000000; 26.000000; 0.000000; 1.000000; 14.000000; 227.000000; 1.000000; 1.000000; 0.898000; 0.000000; 
xerces-2.10.0; org.apache.xerces.jaxp.validation.XMLSchemaFactory; factory; 6; 14.000000; 8.000000; 4.000000; 0.000000; 5.000000; 62.000000; 2.000000; 0.000000; 0.750000; 0.571000; 
xerces-2.10.0; org.apache.html.dom.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 8.000000; 5.000000; 61.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.XMLDocumentFragmentScannerImpl; factory; 14; 33.000000; 26.000000; 0.000000; 0.000000; 21.000000; 182.000000; 2.000000; 1.000000; 0.898000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.xs.identity.Field; factory; 3; 5.000000; 2.000000; 1.000000; 0.000000; 0.000000; 5.000000; 1.000000; 0.000000; 0.500000; 0.200000; 
xerces-2.10.0; org.apache.xerces.impl.dv.xs.FullDVFactory; factory; 7; 2.000000; 0.000000; 2.000000; 1.000000; 2.000000; 3.000000; 3.000000; 0.000000; 0.000000; 3.000000; 
xerces-2.10.0; org.apache.xerces.dom.NotationImpl; factory; 7; 9.000000; 4.000000; 1.000000; 0.000000; 1.000000; 21.000000; 2.000000; 1.000000; 0.857000; 0.222000; 
xerces-2.10.0; org.apache.xerces.parsers.IntegratedParserConfiguration; factory; 7; 7.000000; 3.000000; 3.000000; 0.000000; 0.000000; 18.000000; 5.000000; 0.000000; 0.500000; 2.143000; 
xerces-2.10.0; org.apache.xerces.impl.dtd.XMLNSDTDValidator; factory; 7; 2.000000; 1.000000; 2.000000; 0.000000; 0.000000; 35.000000; 2.000000; 0.000000; 0.000000; 2.000000; 
xerces-2.10.0; org.apache.xerces.impl.dv.DTDDVFactory; factory; 6; 3.000000; 0.000000; 0.000000; 2.000000; 1.000000; 6.000000; 1.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.parsers.XML11DTDConfiguration; factory; 2; 35.000000; 36.000000; 0.000000; 0.000000; 24.000000; 134.000000; 2.000000; 0.000000; 0.946000; 0.000000; 
xerces-2.10.0; org.apache.xerces.parsers.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 8.000000; 5.000000; 61.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.jaxp.validation.StAXEventResultBuilder; factory; 7; 36.000000; 7.000000; 0.000000; 0.000000; 1.000000; 46.000000; 1.000000; 0.000000; 0.743000; 0.000000; 
xerces-2.10.0; org.apache.xerces.parsers.StandardParserConfiguration; factory; 10; 7.000000; 1.000000; 0.000000; 0.000000; 20.000000; 27.000000; 4.000000; 2.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.DOMOutputImpl; factory; 7; 9.000000; 4.000000; 0.000000; 0.000000; 0.000000; 9.000000; 1.000000; 0.000000; 0.857000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.dv.xs.ExtendedSchemaDVFactoryImpl; factory; 9; 2.000000; 0.000000; 0.000000; 1.000000; 1.000000; 3.000000; 3.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl; factory; 8; 2.000000; 0.000000; 0.000000; 1.000000; 1.000000; 3.000000; 2.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.parsers.AbstractDOMParser; factory; 2; 46.000000; 36.000000; 33.000000; 0.000000; 15.000000; 379.000000; 3.000000; 2.000000; 0.825000; 2.152000; 
xerces-2.10.0; org.apache.xerces.impl.dv.xs.BaseDVFactory; factory; 7; 5.000000; 0.000000; 0.000000; 1.000000; 2.000000; 6.000000; 2.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl; factory; 17; 9.000000; 0.000000; 1.000000; 0.000000; 0.000000; 9.000000; 2.000000; 0.000000; 0.000000; 0.222000; 
xerces-2.10.0; org.apache.xerces.dom.ElementImpl; factory; 11; 53.000000; 2.000000; 5.000000; 0.000000; 1.000000; 208.000000; 4.000000; 4.000000; 0.431000; 0.377000; 
xerces-2.10.0; org.apache.xerces.impl.XMLDocumentScannerImpl; factory; 13; 14.000000; 19.000000; 2.000000; 0.000000; 15.000000; 60.000000; 3.000000; 2.000000; 0.947000; 0.429000; 
xerces-2.10.0; org.apache.xerces.dom.ASModelImpl; factory; 10; 40.000000; 3.000000; 0.000000; 0.000000; 0.000000; 40.000000; 1.000000; 0.000000; 0.714000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.xs.models.CMBuilder; factory; 7; 12.000000; 4.000000; 0.000000; 0.000000; 1.000000; 86.000000; 1.000000; 0.000000; 0.636000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.DeferredDocumentImpl; factory; 11; 78.000000; 15.000000; 3.000000; 2.000000; 9.000000; 262.000000; 6.000000; 0.000000; 0.844000; 0.231000; 
xerces-2.10.0; org.apache.xerces.impl.xs.XMLSchemaValidator; factory; 14; 63.000000; 83.000000; 0.000000; 0.000000; 49.000000; 483.000000; 1.000000; 0.000000; 0.946000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 8.000000; 5.000000; 61.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.xs.XSDeclarationPool; factory; 5; 16.000000; 15.000000; 0.000000; 7.000000; 4.000000; 44.000000; 1.000000; 0.000000; 0.933000; 0.000000; 
xerces-2.10.0; org.apache.xerces.jaxp.validation.StreamValidatorHelper; factory; 3; 3.000000; 5.000000; 0.000000; 0.000000; 8.000000; 17.000000; 1.000000; 0.000000; 0.500000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.dv.xs.AbstractDateTimeDV; factory; 11; 35.000000; 0.000000; 2.000000; 0.000000; 5.000000; 180.000000; 2.000000; 8.000000; 0.000000; 0.114000; 
xerces-2.10.0; org.apache.xml.serialize.Serializer; factory; 1; 6.000000; 0.000000; 0.000000; 0.000000; 0.000000; 6.000000; 0.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.xs.XMLSchemaLoader; factory; 4; 37.000000; 23.000000; 0.000000; 4.000000; 26.000000; 193.000000; 1.000000; 0.000000; 0.872000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.Constants; factory; 4; 1.000000; 0.000000; 0.000000; 6.000000; 145.000000; 13.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl; factory; 9; 2.000000; 0.000000; 2.000000; 0.000000; 1.000000; 4.000000; 3.000000; 0.000000; 0.000000; 3.000000; 
xerces-2.10.0; org.apache.xerces.dom.ProcessingInstructionImpl; factory; 10; 5.000000; 1.000000; 1.000000; 0.000000; 1.000000; 8.000000; 4.000000; 1.000000; 0.000000; 0.800000; 
xerces-2.10.0; org.apache.xerces.dom.CommentImpl; factory; 7; 3.000000; 0.000000; 0.000000; 0.000000; 1.000000; 3.000000; 4.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.dv.DVFactoryException; factory; 4; 2.000000; 0.000000; 0.000000; 0.000000; 1.000000; 2.000000; 4.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.ElementDefinitionImpl; factory; 2; 5.000000; 2.000000; 1.000000; 0.000000; 1.000000; 7.000000; 4.000000; 1.000000; 0.500000; 0.800000; 
xerces-2.10.0; org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl; factory; 8; 2.000000; 0.000000; 0.000000; 1.000000; 1.000000; 3.000000; 3.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl; factory; 10; 53.000000; 18.000000; 7.000000; 16.000000; 25.000000; 313.000000; 2.000000; 0.000000; 0.846000; 0.264000; 
xerces-2.10.0; org.apache.xerces.parsers.XMLGrammarParser; factory; 3; 1.000000; 1.000000; 0.000000; 0.000000; 0.000000; 1.000000; 2.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.stax.XMLEventFactoryImpl; factory; 6; 28.000000; 1.000000; 0.000000; 0.000000; 0.000000; 28.000000; 2.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.PSVIDocumentImpl; factory; 9; 11.000000; 0.000000; 6.000000; 0.000000; 1.000000; 11.000000; 6.000000; 0.000000; 0.000000; 3.273000; 
xerces-2.10.0; org.apache.xerces.dom.CDATASectionImpl; factory; 11; 3.000000; 0.000000; 2.000000; 0.000000; 1.000000; 3.000000; 5.000000; 1.000000; 0.000000; 3.333000; 
xerces-2.10.0; org.apache.xerces.parsers.XML11Configuration; factory; 1; 37.000000; 36.000000; 0.000000; 0.000000; 52.000000; 161.000000; 2.000000; 3.000000; 0.941000; 0.000000; 
xerces-2.10.0; org.apache.xml.serialize.SerializerFactory; factory; 4; 4.000000; 0.000000; 0.000000; 2.000000; 2.000000; 6.000000; 1.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.dv.xs.BaseSchemaDVFactory; factory; 7; 5.000000; 1.000000; 0.000000; 1.000000; 1.000000; 9.000000; 2.000000; 2.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.xinclude.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 8.000000; 5.000000; 61.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.parsers.CachingParserPool; factory; 6; 7.000000; 4.000000; 0.000000; 0.000000; 2.000000; 11.000000; 1.000000; 0.000000; 0.550000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.xs.models.CMNodeFactory; factory; 5; 10.000000; 4.000000; 0.000000; 0.000000; 4.000000; 20.000000; 1.000000; 0.000000; 0.417000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.EntityReferenceImpl; factory; 17; 9.000000; 2.000000; 3.000000; 0.000000; 1.000000; 35.000000; 4.000000; 1.000000; 0.667000; 1.333000; 
xerces-2.10.0; org.apache.xerces.dom.DocumentTypeImpl; factory; 13; 22.000000; 9.000000; 5.000000; 0.000000; 1.000000; 79.000000; 4.000000; 1.000000; 0.863000; 0.909000; 
xerces-2.10.0; org.apache.xerces.jaxp.SAXParserFactoryImpl; factory; 7; 8.000000; 4.000000; 4.000000; 0.000000; 3.000000; 25.000000; 2.000000; 0.000000; 0.750000; 1.000000; 
xerces-2.10.0; org.apache.xerces.dom.DocumentImpl; factory; 13; 60.000000; 7.000000; 26.000000; 0.000000; 1.000000; 215.000000; 5.000000; 4.000000; 0.842000; 2.167000; 
xerces-2.10.0; org.apache.xerces.dom.NodeImpl; factory; 11; 84.000000; 2.000000; 1.000000; 0.000000; 25.000000; 269.000000; 1.000000; 3.000000; 0.500000; 0.012000; 
xerces-2.10.0; org.apache.xerces.impl.dtd.XML11NSDTDValidator; factory; 7; 2.000000; 1.000000; 2.000000; 0.000000; 0.000000; 33.000000; 3.000000; 0.000000; 0.000000; 3.000000; 
xerces-2.10.0; org.apache.xerces.impl.dtd.XMLDTDValidator; factory; 8; 49.000000; 48.000000; 0.000000; 0.000000; 18.000000; 261.000000; 1.000000; 2.000000; 0.922000; 0.000000; 
xerces-2.10.0; org.apache.xml.serialize.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 8.000000; 5.000000; 61.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.jaxp.DocumentBuilderImpl; factory; 5; 16.000000; 8.000000; 3.000000; 0.000000; 9.000000; 42.000000; 2.000000; 0.000000; 0.812000; 0.375000; 
xerces-2.10.0; org.apache.xerces.parsers.DTDConfiguration; factory; 11; 25.000000; 13.000000; 0.000000; 0.000000; 22.000000; 90.000000; 3.000000; 1.000000; 0.901000; 0.000000; 
xerces-2.10.0; org.apache.xerces.jaxp.DocumentBuilderFactoryImpl; factory; 6; 9.000000; 5.000000; 4.000000; 0.000000; 7.000000; 45.000000; 2.000000; 0.000000; 0.650000; 0.889000; 
xerces-2.10.0; org.apache.xerces.dom.CoreDocumentImpl; factory; 17; 127.000000; 21.000000; 8.000000; 2.000000; 2.000000; 372.000000; 4.000000; 1.000000; 0.947000; 0.252000; 
xerces-2.10.0; org.apache.xerces.dom.ParentNode; factory; 9; 34.000000; 3.000000; 15.000000; 0.000000; 1.000000; 140.000000; 3.000000; 7.000000; 0.467000; 1.324000; 
xerces-2.10.0; org.apache.xerces.impl.dv.ObjectFactory; factory; 4; 0.000000; 0.000000; 0.000000; 8.000000; 5.000000; 61.000000; 1.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.DocumentFragmentImpl; factory; 10; 5.000000; 0.000000; 1.000000; 0.000000; 1.000000; 13.000000; 4.000000; 0.000000; 0.000000; 0.800000; 
xerces-2.10.0; org.apache.xerces.dom3.as.ASModel; factory; 6; 20.000000; 0.000000; 0.000000; 0.000000; 0.000000; 20.000000; 0.000000; 1.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.dom.TextImpl; factory; 6; 19.000000; 0.000000; 0.000000; 0.000000; 1.000000; 92.000000; 4.000000; 2.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.parsers.NonValidatingConfiguration; factory; 14; 23.000000; 13.000000; 0.000000; 0.000000; 22.000000; 83.000000; 3.000000; 0.000000; 0.932000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.dtd.XMLDTDLoader; factory; 4; 21.000000; 6.000000; 4.000000; 0.000000; 7.000000; 59.000000; 2.000000; 1.000000; 0.697000; 0.381000; 
xerces-2.10.0; org.apache.xerces.impl.xs.identity.Selector; factory; 2; 5.000000; 3.000000; 1.000000; 0.000000; 0.000000; 5.000000; 1.000000; 0.000000; 0.750000; 0.200000; 
xerces-2.10.0; org.apache.xerces.jaxp.SAXParserImpl; factory; 6; 17.000000; 9.000000; 5.000000; 0.000000; 6.000000; 34.000000; 2.000000; 0.000000; 0.881000; 0.588000; 
xerces-2.10.0; org.apache.xerces.dom.ChildNode; factory; 2; 8.000000; 2.000000; 5.000000; 0.000000; 1.000000; 12.000000; 2.000000; 2.000000; 0.500000; 1.250000; 
xerces-2.10.0; org.apache.xml.serialize.SerializerFactoryImpl; factory; 6; 6.000000; 1.000000; 0.000000; 0.000000; 0.000000; 14.000000; 2.000000; 0.000000; 0.000000; 0.000000; 
xerces-2.10.0; org.apache.xerces.impl.xs.opti.SchemaParsingConfig; factory; 10; 23.000000; 19.000000; 0.000000; 0.000000; 23.000000; 104.000000; 3.000000; 0.000000; 0.870000; 0.000000; 
